ts,equity
2025-08-24T09:53:06.164005+00:00,431.12
2025-08-24T09:58:06.158609+00:00,431.23
2025-08-24T10:03:06.119802+00:00,431.16
2025-08-24T10:17:07.211731+00:00,430.58
2025-08-24T10:22:06.182991+00:00,429.74
2025-08-24T10:27:06.372858+00:00,429.90
2025-08-24T10:33:06.432436+00:00,429.20
2025-08-24T10:39:06.193765+00:00,428.48
2025-08-24T10:44:06.192239+00:00,429.03
2025-08-24T10:50:06.802944+00:00,428.58
2025-08-24T10:55:06.659434+00:00,429.03
2025-08-24T11:00:07.032822+00:00,428.48
2025-08-24T11:17:07.415837+00:00,428.07
2025-08-24T11:23:06.234589+00:00,427.90
2025-08-24T11:28:06.185113+00:00,427.88
2025-08-24T11:34:06.212572+00:00,428.23
2025-08-24T11:39:06.391400+00:00,428.18
2025-08-24T11:45:06.673909+00:00,427.63
2025-08-24T11:51:06.454962+00:00,427.94
2025-08-24T11:56:06.199429+00:00,428.38
2025-08-24T12:02:06.166273+00:00,428.40
2025-08-24T12:17:07.123781+00:00,428.53
2025-08-24T12:23:06.191997+00:00,428.38
2025-08-24T12:29:06.391763+00:00,427.99
2025-08-24T12:35:07.023434+00:00,428.11
2025-08-24T12:40:06.841336+00:00,427.84
2025-08-24T12:45:06.812073+00:00,427.80
2025-08-24T12:51:06.262890+00:00,427.73
2025-08-24T12:56:06.305669+00:00,428.04
2025-08-24T13:01:06.295877+00:00,428.27
2025-08-24T13:17:07.229019+00:00,428.83
2025-08-24T13:22:06.253753+00:00,428.85
2025-08-24T13:28:06.378854+00:00,428.87
2025-08-24T13:33:06.255465+00:00,428.97
2025-08-24T13:39:06.202005+00:00,429.02
2025-08-24T13:45:06.837370+00:00,428.61
2025-08-24T13:51:06.495959+00:00,428.66
2025-08-24T13:57:06.614466+00:00,428.48
2025-08-24T14:03:06.493638+00:00,428.21
2025-08-24T14:09:06.777845+00:00,428.15
2025-08-24T14:15:07.095336+00:00,428.21
2025-08-24T14:20:07.198379+00:00,429.15
2025-08-24T14:37:07.314121+00:00,429.00
2025-08-24T14:43:06.237449+00:00,428.96
2025-08-24T14:48:06.365487+00:00,429.14
2025-08-24T14:54:06.252365+00:00,429.46
2025-08-24T14:59:06.358248+00:00,429.74
2025-08-24T15:05:07.230113+00:00,430.79
2025-08-24T15:17:07.239601+00:00,430.91
2025-08-24T15:22:06.765669+00:00,431.80
2025-08-24T15:28:06.234096+00:00,431.60
2025-08-24T15:33:06.665972+00:00,431.34
2025-08-24T15:49:07.545817+00:00,429.89
2025-08-24T15:55:06.838997+00:00,429.12
2025-08-24T16:01:06.205384+00:00,429.44
2025-08-24T16:17:07.123212+00:00,429.54
2025-08-24T16:23:06.201783+00:00,429.89
2025-08-24T16:29:06.160010+00:00,429.49
2025-08-24T16:43:07.154243+00:00,430.12
2025-08-24T16:49:06.236838+00:00,430.01
2025-08-24T16:54:06.182821+00:00,430.17
2025-08-24T17:00:07.440648+00:00,429.98
2025-08-24T17:06:08.119039+00:00,430.63
2025-08-24T17:11:06.838971+00:00,430.81
2025-08-24T17:25:08.605417+00:00,431.02
2025-08-24T17:31:06.214471+00:00,431.10
2025-08-24T17:36:06.595528+00:00,431.25
2025-08-24T17:42:06.543472+00:00,431.50
2025-08-24T17:48:06.287331+00:00,432.16
2025-08-24T17:53:06.265862+00:00,431.64
2025-08-24T17:58:06.628824+00:00,431.76
2025-08-24T18:04:06.352490+00:00,431.79
2025-08-24T18:17:07.283271+00:00,432.65
2025-08-24T18:22:06.254585+00:00,432.75
2025-08-24T18:28:06.180090+00:00,432.66
2025-08-24T18:34:06.343043+00:00,433.56
2025-08-24T18:39:06.143376+00:00,433.23
2025-08-24T18:52:07.134587+00:00,433.19
2025-08-24T18:58:06.093321+00:00,433.10
2025-08-24T19:04:06.115172+00:00,433.01
2025-08-24T19:09:06.099221+00:00,433.08
2025-08-24T19:14:06.178692+00:00,432.77
2025-08-24T19:19:06.098178+00:00,433.07
2025-08-24T19:25:06.602213+00:00,433.05
2025-08-24T19:30:07.006537+00:00,432.91
2025-08-24T19:36:06.250960+00:00,429.27
2025-08-24T19:41:06.183526+00:00,425.40
2025-08-24T19:47:06.129844+00:00,425.40
2025-08-24T19:52:06.180704+00:00,425.40
2025-08-24T19:57:06.501401+00:00,425.40
2025-08-24T20:02:06.223168+00:00,425.40
2025-08-24T20:08:06.105080+00:00,425.40
2025-08-24T20:13:06.143404+00:00,425.40
2025-08-24T20:18:06.105343+00:00,425.40
2025-08-24T20:24:06.111312+00:00,425.40
2025-08-24T20:30:06.583695+00:00,425.40
2025-08-24T20:35:06.734653+00:00,425.40
2025-08-24T20:40:06.526320+00:00,425.40
2025-08-24T20:46:06.223969+00:00,425.40
2025-08-24T20:51:06.119562+00:00,425.40
2025-08-24T20:57:06.415585+00:00,425.40
2025-08-24T21:02:06.214778+00:00,425.40
2025-08-24T21:08:06.115709+00:00,425.40
2025-08-24T21:13:06.088667+00:00,425.40
2025-08-24T21:18:06.080684+00:00,425.40
2025-08-24T21:23:06.105468+00:00,425.40
2025-08-24T21:29:06.162042+00:00,425.40
2025-08-24T21:34:06.390316+00:00,425.40
2025-08-24T21:40:06.575376+00:00,425.40
2025-08-24T21:46:06.437987+00:00,425.40
2025-08-24T21:52:06.319056+00:00,425.40
2025-08-24T21:57:06.272724+00:00,425.40
2025-08-24T22:02:06.368593+00:00,425.40
2025-08-24T22:08:06.251976+00:00,425.40
2025-08-24T22:14:06.159689+00:00,425.40
2025-08-24T22:19:06.272063+00:00,425.40
2025-08-24T22:25:06.571678+00:00,425.40
2025-08-24T22:30:06.739658+00:00,425.40
2025-08-24T22:36:06.177778+00:00,425.40
2025-08-24T22:42:06.190990+00:00,425.40
2025-08-24T22:48:06.167826+00:00,425.40
2025-08-24T22:54:06.039662+00:00,425.40
2025-08-24T23:00:07.008553+00:00,425.40
2025-08-24T23:05:06.522817+00:00,425.40
2025-08-24T23:11:06.034415+00:00,425.40
2025-08-24T23:16:06.188451+00:00,425.44
2025-08-24T23:21:06.378081+00:00,425.71
2025-08-24T23:26:06.050241+00:00,425.69
2025-08-24T23:31:06.084583+00:00,425.49
2025-08-24T23:37:06.203260+00:00,425.67
2025-08-24T23:42:06.037069+00:00,425.51
2025-08-24T23:48:06.483441+00:00,425.27
2025-08-24T23:53:06.084517+00:00,425.08
2025-08-24T23:58:06.198308+00:00,424.93
2025-08-25T00:04:06.088251+00:00,425.55
2025-08-25T00:17:07.173395+00:00,426.16
2025-08-25T00:23:06.076528+00:00,425.62
2025-08-25T00:28:06.084499+00:00,424.97
2025-08-25T00:34:06.142929+00:00,424.33
2025-08-25T00:39:06.475597+00:00,422.98
2025-08-25T00:44:06.184687+00:00,422.34
2025-08-25T00:49:06.081940+00:00,423.41
2025-08-25T01:02:07.235609+00:00,423.54
2025-08-25T01:07:06.411780+00:00,423.46
2025-08-25T01:13:06.074142+00:00,423.60
2025-08-25T01:18:06.377673+00:00,423.54
2025-08-25T01:24:06.142664+00:00,426.01
2025-08-25T01:30:06.686934+00:00,426.18
2025-08-25T01:35:06.505368+00:00,426.05
2025-08-25T01:40:06.492970+00:00,425.91
2025-08-25T01:46:06.266480+00:00,425.83
2025-08-25T01:59:06.975019+00:00,425.94
2025-08-25T02:16:07.279586+00:00,426.81
2025-08-25T02:22:06.141539+00:00,427.01
2025-08-25T02:28:06.169264+00:00,427.01
2025-08-25T02:34:06.536842+00:00,427.01
2025-08-25T02:40:06.489929+00:00,427.10
2025-08-25T02:45:06.557987+00:00,426.95
2025-08-25T02:51:06.382865+00:00,427.04
2025-08-25T02:56:06.073824+00:00,427.43
2025-08-25T03:02:06.072582+00:00,427.15
2025-08-25T03:08:06.055098+00:00,426.91
2025-08-25T03:14:06.169077+00:00,426.36
2025-08-25T03:19:06.245043+00:00,426.11
2025-08-25T03:32:06.935366+00:00,425.08
2025-08-25T03:38:06.071686+00:00,425.46
2025-08-25T03:52:06.945439+00:00,425.80
2025-08-25T03:58:17.228332+00:00,425.24
2025-08-25T04:31:07.349566+00:00,423.55
2025-08-25T04:37:06.045370+00:00,423.19
2025-08-25T04:52:07.079475+00:00,423.55
2025-08-25T04:58:06.089119+00:00,423.15
2025-08-25T05:03:06.084098+00:00,423.70
2025-08-25T05:17:06.934135+00:00,421.88
2025-08-25T05:23:06.065624+00:00,422.10
2025-08-25T05:39:06.993272+00:00,421.42
2025-08-25T05:45:06.673970+00:00,421.38
2025-08-25T05:50:06.822901+00:00,421.05
2025-08-25T05:56:06.082303+00:00,420.52
2025-08-25T06:02:06.039143+00:00,419.68
2025-08-25T06:08:06.193112+00:00,419.68
2025-08-25T06:13:06.046636+00:00,419.68
2025-08-25T06:18:06.060538+00:00,419.68
2025-08-25T06:24:06.052128+00:00,419.68
2025-08-25T06:30:06.639722+00:00,419.68
2025-08-25T06:36:06.045234+00:00,419.68
2025-08-25T06:41:06.101222+00:00,419.68
2025-08-25T06:47:06.138345+00:00,419.68
2025-08-25T06:52:06.081169+00:00,419.68
2025-08-25T06:57:06.090604+00:00,419.68
2025-08-25T07:03:06.464033+00:00,419.68
2025-08-25T07:08:06.384921+00:00,419.68
2025-08-25T07:14:06.211358+00:00,419.68
2025-08-25T07:19:06.130880+00:00,419.68
2025-08-25T07:25:06.631126+00:00,419.68
2025-08-25T07:30:06.624234+00:00,419.68
2025-08-25T07:36:06.278253+00:00,419.68
2025-08-25T07:41:07.028867+00:00,419.68
2025-08-25T07:47:06.295547+00:00,419.68
2025-08-25T07:52:06.080877+00:00,419.68
2025-08-25T07:57:06.117396+00:00,419.68
2025-08-25T08:03:06.073867+00:00,419.68
2025-08-25T08:08:06.368124+00:00,419.68
2025-08-25T08:14:06.290470+00:00,419.68
2025-08-25T08:20:06.692453+00:00,419.68
2025-08-25T08:25:06.510806+00:00,419.68
2025-08-25T08:30:06.585997+00:00,419.68
2025-08-25T08:36:06.095633+00:00,419.68
2025-08-25T08:42:06.906829+00:00,419.68
2025-08-25T08:48:06.568935+00:00,419.68
2025-08-25T08:54:06.191362+00:00,419.68
2025-08-25T09:00:07.342816+00:00,419.68
2025-08-25T09:05:06.585598+00:00,419.68
2025-08-25T09:10:06.627385+00:00,419.68
2025-08-25T09:16:06.059810+00:00,419.68
2025-08-25T09:22:06.262584+00:00,419.68
2025-08-25T09:28:06.053401+00:00,419.68
2025-08-25T09:33:06.064217+00:00,419.68
2025-08-25T09:39:06.094761+00:00,419.68
2025-08-25T09:45:06.586164+00:00,419.68
2025-08-25T09:51:06.426585+00:00,419.68
2025-08-25T09:57:06.045301+00:00,419.68
2025-08-25T10:03:06.019452+00:00,419.68
2025-08-25T10:08:06.144866+00:00,419.68
2025-08-25T10:14:06.137711+00:00,419.68
2025-08-25T10:20:06.743810+00:00,419.68
2025-08-25T10:26:06.359179+00:00,419.68
2025-08-25T10:31:06.332817+00:00,419.68
2025-08-25T10:36:06.043506+00:00,419.68
2025-08-25T10:42:06.147639+00:00,419.68
2025-08-25T10:48:06.175747+00:00,419.68
2025-08-25T10:54:06.114540+00:00,419.68
2025-08-25T11:00:06.762277+00:00,419.68
2025-08-25T11:05:06.751213+00:00,419.68
2025-08-25T11:11:06.337130+00:00,419.68
2025-08-25T11:17:06.114561+00:00,419.68
2025-08-25T11:23:06.089269+00:00,419.68
2025-08-25T11:28:06.813965+00:00,419.68
2025-08-25T11:33:06.110623+00:00,419.68
2025-08-25T11:39:06.080663+00:00,419.68
2025-08-25T11:44:06.075401+00:00,419.68
2025-08-25T11:50:06.652233+00:00,419.68
2025-08-25T11:55:06.768130+00:00,419.68
2025-08-25T12:00:07.386820+00:00,419.68
2025-08-25T12:06:06.425561+00:00,419.68
2025-08-25T12:11:06.430475+00:00,419.68
2025-08-25T12:17:06.136245+00:00,419.68
2025-08-25T12:22:06.180340+00:00,419.68
2025-08-25T12:28:06.249389+00:00,419.68
2025-08-25T12:34:06.145792+00:00,419.68
2025-08-25T12:39:06.396457+00:00,419.68
2025-08-25T12:45:06.665668+00:00,419.68
2025-08-25T12:51:06.196587+00:00,419.68
2025-08-25T12:57:06.115171+00:00,419.68
2025-08-25T13:02:06.232244+00:00,419.68
2025-08-25T13:07:06.143283+00:00,419.68
2025-08-25T13:12:06.152088+00:00,419.68
2025-08-25T13:17:06.078289+00:00,419.68
2025-08-25T13:22:06.086247+00:00,419.68
2025-08-25T13:28:06.062975+00:00,419.68
2025-08-25T13:33:06.356096+00:00,419.68
2025-08-25T13:38:06.090889+00:00,419.68
2025-08-25T13:44:06.355728+00:00,419.68
2025-08-25T13:49:06.581297+00:00,419.68
2025-08-25T18:17:07.167259+00:00,419.68
2025-08-25T18:23:06.299617+00:00,419.68
2025-08-25T18:28:06.384389+00:00,419.68
2025-08-25T18:33:06.445204+00:00,419.68
2025-08-25T18:39:05.980660+00:00,419.68
2025-08-25T18:45:06.710614+00:00,419.68
2025-08-25T18:51:06.143092+00:00,419.68
2025-08-25T18:57:06.504293+00:00,419.68
2025-08-25T19:02:05.982927+00:00,419.68
2025-08-25T19:08:06.012514+00:00,419.68
2025-08-25T19:13:06.244534+00:00,419.68
2025-08-25T19:19:05.990850+00:00,419.68
2025-08-25T19:25:07.099076+00:00,419.68
2025-08-25T19:30:06.712976+00:00,419.68
2025-08-25T19:35:06.516571+00:00,419.68
2025-08-25T19:40:06.756894+00:00,419.68
2025-08-25T19:46:06.139011+00:00,419.68
2025-08-25T19:52:06.507318+00:00,419.68
2025-08-25T19:57:06.266873+00:00,419.68
2025-08-25T20:02:06.289757+00:00,419.68
2025-08-25T20:08:06.532424+00:00,989.02
2025-08-25T20:27:07.073025+00:00,989.02
2025-08-25T20:33:06.298023+00:00,989.02
2025-08-25T20:39:06.082133+00:00,989.02
2025-08-25T20:44:06.263655+00:00,989.02
2025-08-25T20:49:06.192108+00:00,989.02
2025-08-25T20:55:06.886055+00:00,989.02
2025-08-25T21:00:07.357716+00:00,989.02
2025-08-25T21:06:06.356866+00:00,989.02
2025-08-25T21:12:06.139406+00:00,989.02
2025-08-25T21:18:06.186153+00:00,989.02
2025-08-25T21:24:06.171885+00:00,989.02
2025-08-25T21:29:06.089287+00:00,989.02
2025-08-25T21:35:06.572878+00:00,989.02
2025-08-25T21:40:06.511939+00:00,989.02
2025-08-25T21:45:06.585797+00:00,989.02
2025-08-25T21:51:06.321158+00:00,989.02
2025-08-25T21:56:06.157313+00:00,989.02
2025-08-25T22:01:06.080838+00:00,989.02
2025-08-25T22:06:06.481924+00:00,989.02
2025-08-25T22:11:06.377013+00:00,989.02
2025-08-25T22:16:06.095876+00:00,989.02
2025-08-25T22:22:06.301347+00:00,989.02
2025-08-25T22:27:06.378010+00:00,989.02
2025-08-25T22:32:06.070880+00:00,989.02
2025-08-25T22:38:06.167331+00:00,989.02
2025-08-25T22:44:06.045442+00:00,989.02
2025-08-25T22:50:06.535921+00:00,989.02
2025-08-25T22:56:06.091615+00:00,989.02
2025-08-25T23:02:06.049828+00:00,989.02
2025-08-25T23:07:06.056968+00:00,989.02
2025-08-25T23:13:06.776516+00:00,989.02
2025-08-25T23:19:06.080581+00:00,989.02
2025-08-25T23:24:06.053482+00:00,989.02
2025-08-25T23:29:06.053439+00:00,989.02
2025-08-25T23:35:06.829200+00:00,989.02
2025-08-25T23:41:06.052605+00:00,989.02
2025-08-25T23:47:06.102273+00:00,989.02
2025-08-25T23:53:06.187877+00:00,989.02
2025-08-25T23:58:06.362313+00:00,989.02
2025-08-26T00:03:06.054092+00:00,989.02
2025-08-26T00:09:06.119986+00:00,989.02
2025-08-26T00:14:06.120512+00:00,989.02
2025-08-26T00:20:06.504369+00:00,989.02
2025-08-26T00:26:06.080391+00:00,989.02
2025-08-26T00:32:06.083007+00:00,989.02
2025-08-26T00:38:06.177164+00:00,989.02
2025-08-26T00:44:06.090199+00:00,989.02
2025-08-26T00:49:06.137001+00:00,989.02
2025-08-26T00:55:06.605264+00:00,989.02
2025-08-26T01:01:06.170218+00:00,989.02
2025-08-26T01:06:06.408502+00:00,989.02
2025-08-26T01:12:06.089972+00:00,989.02
2025-08-26T01:20:33.055443+00:00,989.02
2025-08-26T01:38:07.437095+00:00,989.02
2025-08-26T01:43:06.107398+00:00,989.02
2025-08-26T01:49:06.421830+00:00,989.02
2025-08-26T01:55:06.508568+00:00,989.02
2025-08-26T02:00:07.959271+00:00,989.02
2025-08-26T02:06:06.395571+00:00,989.02
2025-08-26T02:12:06.117009+00:00,989.28
2025-08-26T02:18:06.256668+00:00,988.88
2025-08-26T02:23:06.072010+00:00,989.07
2025-08-26T02:29:06.112171+00:00,988.69
2025-08-26T02:35:06.280510+00:00,988.31
2025-08-26T02:40:06.547856+00:00,988.55
2025-08-26T02:45:07.155408+00:00,988.34
2025-08-26T02:50:06.897243+00:00,988.37
2025-08-26T02:56:06.099547+00:00,987.76
2025-08-26T03:01:06.145765+00:00,988.08
2025-08-26T03:17:07.103889+00:00,987.34
2025-08-26T03:23:06.069617+00:00,988.12
2025-08-26T03:28:06.137541+00:00,987.75
2025-08-26T03:34:06.245906+00:00,988.28
2025-08-26T04:06:07.968115+00:00,987.70
2025-08-26T04:12:06.213067+00:00,988.00
2025-08-26T04:17:06.091414+00:00,988.88
2025-08-26T04:23:06.100046+00:00,988.28
2025-08-26T04:29:06.076549+00:00,987.90
2025-08-26T04:35:07.084290+00:00,988.24
2025-08-26T04:41:06.777254+00:00,988.55
2025-08-26T04:47:06.153203+00:00,987.89
2025-08-26T04:52:07.037242+00:00,988.68
2025-08-26T04:57:06.639162+00:00,988.08
2025-08-26T05:02:07.330383+00:00,988.60
2025-08-26T05:08:06.649162+00:00,988.96
2025-08-26T05:13:06.732229+00:00,989.41
2025-08-26T05:19:06.564644+00:00,989.09
2025-08-26T05:25:06.579677+00:00,989.34
2025-08-26T05:30:06.588855+00:00,989.36
2025-08-26T05:36:06.094436+00:00,989.19
2025-08-26T05:42:06.178472+00:00,989.65
2025-08-26T05:47:06.163134+00:00,990.24
2025-08-26T05:52:06.160547+00:00,990.24
2025-08-26T05:58:06.117055+00:00,989.59
2025-08-26T06:04:06.139227+00:00,989.01
2025-08-26T06:17:07.068200+00:00,989.85
2025-08-26T06:23:06.169863+00:00,988.55
2025-08-26T06:28:06.138810+00:00,988.35
2025-08-26T06:33:06.162866+00:00,988.35
2025-08-26T06:39:06.179526+00:00,988.69
2025-08-26T06:45:06.658400+00:00,988.37
2025-08-26T06:51:06.664989+00:00,987.92
2025-08-26T06:56:06.195951+00:00,987.68
2025-08-26T07:02:06.282919+00:00,987.97
2025-08-26T07:07:06.129625+00:00,988.28
2025-08-26T07:12:06.118135+00:00,987.93
2025-08-26T07:18:07.206641+00:00,988.38
2025-08-26T07:24:06.289116+00:00,987.81
2025-08-26T07:30:07.153632+00:00,988.30
2025-08-26T07:36:06.384255+00:00,990.37
2025-08-26T07:41:06.120513+00:00,990.34
2025-08-26T07:47:06.231089+00:00,989.61
2025-08-26T07:52:06.178891+00:00,990.14
2025-08-26T07:57:06.353879+00:00,989.54
2025-08-26T08:03:06.259297+00:00,990.08
2025-08-26T08:09:06.081475+00:00,990.23
2025-08-26T08:14:06.213380+00:00,990.72
2025-08-26T08:20:06.240611+00:00,990.14
2025-08-26T08:25:06.632996+00:00,989.57
2025-08-26T08:31:06.121686+00:00,989.01
2025-08-26T08:36:06.307741+00:00,988.75
2025-08-26T08:42:06.120911+00:00,989.03
2025-08-26T08:48:06.120145+00:00,989.68
2025-08-26T08:53:06.231219+00:00,989.30
2025-08-26T08:59:06.180733+00:00,989.24
2025-08-26T09:04:06.053815+00:00,988.94
2025-08-26T09:17:07.197137+00:00,988.81
2025-08-26T09:23:06.095236+00:00,989.01
2025-08-26T09:29:06.122680+00:00,739.19
2025-08-26T09:34:06.160425+00:00,739.22
2025-08-26T09:39:06.378060+00:00,738.61
2025-08-26T09:45:06.602469+00:00,737.56
2025-08-26T09:51:06.406835+00:00,738.05
2025-08-26T09:56:06.430345+00:00,737.51
2025-08-26T10:01:06.219383+00:00,738.42
2025-08-26T10:17:07.109977+00:00,738.69
2025-08-26T10:22:06.089224+00:00,738.70
2025-08-26T10:28:06.425030+00:00,738.14
2025-08-26T10:34:06.165501+00:00,738.36
2025-08-26T10:40:06.487923+00:00,738.63
2025-08-26T10:45:06.537928+00:00,739.17
2025-08-26T10:51:06.093569+00:00,738.49
2025-08-26T10:56:06.146760+00:00,738.72
2025-08-26T11:02:06.190174+00:00,739.05
2025-08-26T11:17:07.109799+00:00,738.09
2025-08-26T11:23:06.365883+00:00,737.31
2025-08-26T11:28:06.080865+00:00,737.51
2025-08-26T11:33:06.103555+00:00,737.00
2025-08-26T11:39:06.040143+00:00,736.88
2025-08-26T11:44:06.105263+00:00,737.13
2025-08-26T11:50:06.541562+00:00,737.45
2025-08-26T11:55:06.623324+00:00,737.43
2025-08-26T12:01:06.132212+00:00,737.94
2025-08-26T12:17:07.865504+00:00,737.12
2025-08-26T12:22:06.058476+00:00,737.79
2025-08-26T12:28:06.056370+00:00,737.71
2025-08-26T12:34:06.061108+00:00,738.90
2025-08-26T12:47:06.950749+00:00,742.71
2025-08-26T12:53:06.052090+00:00,742.09
2025-08-26T12:59:06.344121+00:00,742.09
2025-08-26T13:05:06.445491+00:00,742.09
2025-08-26T13:11:06.007711+00:00,742.09
2025-08-26T13:17:06.011294+00:00,742.09
2025-08-26T13:23:06.023588+00:00,742.09
2025-08-26T13:28:06.059613+00:00,742.09
2025-08-26T13:34:06.383651+00:00,742.09
2025-08-26T13:40:06.411520+00:00,742.09
2025-08-26T13:45:06.494742+00:00,742.09
2025-08-26T13:51:06.161241+00:00,742.09
2025-08-26T13:57:06.188017+00:00,742.09
2025-08-26T14:03:06.275439+00:00,742.09
2025-08-26T14:09:06.163074+00:00,242.27
2025-08-26T14:14:07.322438+00:00,236.53
2025-08-26T14:20:06.509873+00:00,236.53
2025-08-26T14:25:06.544366+00:00,236.53
2025-08-26T14:31:06.235384+00:00,230.78
2025-08-26T14:37:06.247335+00:00,242.45
2025-08-26T14:43:06.305543+00:00,242.45
2025-08-26T14:49:06.148184+00:00,242.45
2025-08-26T14:54:06.156142+00:00,242.45
2025-08-26T14:59:06.283447+00:00,242.45
2025-08-26T15:04:06.553124+00:00,242.45
2025-08-26T15:10:06.807185+00:00,242.45
2025-08-26T15:16:06.074729+00:00,242.45
2025-08-26T15:22:06.088899+00:00,242.45
2025-08-26T15:28:06.040595+00:00,242.46
2025-08-26T15:33:06.100242+00:00,242.34
2025-08-26T15:50:07.494980+00:00,242.33
2025-08-26T15:56:06.046241+00:00,242.33
2025-08-26T16:01:06.101800+00:00,242.36
2025-08-26T16:06:06.489345+00:00,242.40
2025-08-26T16:11:06.144976+00:00,242.41
2025-08-26T16:17:06.134038+00:00,242.47
2025-08-26T16:23:06.075151+00:00,242.44
2025-08-26T16:29:06.058341+00:00,242.64
2025-08-26T16:34:06.168372+00:00,242.65
2025-08-26T16:40:06.679863+00:00,242.80
2025-08-26T16:45:06.528130+00:00,242.87
2025-08-26T16:51:07.063898+00:00,242.85
2025-08-26T16:57:06.403170+00:00,243.17
2025-08-26T17:02:06.364704+00:00,242.89
2025-08-26T17:08:06.086994+00:00,242.59
2025-08-26T17:14:06.059308+00:00,242.73
2025-08-26T17:19:06.225448+00:00,242.88
2025-08-26T17:25:06.607584+00:00,242.60
2025-08-26T17:30:06.623079+00:00,242.59
2025-08-26T17:35:06.513987+00:00,242.37
2025-08-26T17:40:06.505861+00:00,242.21
2025-08-26T17:45:06.637691+00:00,242.13
2025-08-26T18:02:07.997726+00:00,242.81
2025-08-26T18:08:06.171438+00:00,242.68
2025-08-26T18:14:06.169512+00:00,242.74
2025-08-26T18:19:06.041251+00:00,242.81
2025-08-26T18:24:06.665998+00:00,242.88
2025-08-26T18:38:07.142059+00:00,243.14
2025-08-26T18:44:06.113319+00:00,243.28
2025-08-26T18:50:06.749349+00:00,243.04
2025-08-26T18:56:06.442207+00:00,143.13
2025-08-26T19:01:06.242358+00:00,143.13
2025-08-26T19:07:06.284229+00:00,143.04
2025-08-26T19:13:06.194524+00:00,143.16
2025-08-26T19:18:06.443971+00:00,143.50
2025-08-26T19:24:06.143853+00:00,143.31
2025-08-26T19:30:07.582524+00:00,143.52
2025-08-26T19:36:06.172141+00:00,143.19
2025-08-26T19:42:06.113343+00:00,143.17
2025-08-26T19:47:06.151895+00:00,143.26
2025-08-26T19:52:06.244052+00:00,143.32
2025-08-26T19:58:06.296900+00:00,143.38
2025-08-26T20:04:06.178238+00:00,143.10
2025-08-26T20:10:06.579268+00:00,143.15
2025-08-26T20:16:06.259832+00:00,143.18
2025-08-26T20:22:06.170602+00:00,143.16
2025-08-26T20:28:06.107244+00:00,143.23
2025-08-26T20:34:06.457964+00:00,143.16
2025-08-26T20:39:06.146775+00:00,143.12
2025-08-26T20:45:06.640821+00:00,143.10
2025-08-26T20:50:06.837216+00:00,143.08
2025-08-26T20:56:06.182470+00:00,143.12
2025-08-26T21:01:06.384023+00:00,143.00
2025-08-26T21:17:07.057793+00:00,142.93
2025-08-26T21:22:06.409524+00:00,142.88
2025-08-26T21:28:06.116579+00:00,142.87
2025-08-26T21:34:06.206795+00:00,142.97
2025-08-26T21:40:06.669984+00:00,142.88
2025-08-26T21:46:06.617591+00:00,142.86
2025-08-26T21:51:06.566850+00:00,143.05
2025-08-26T21:56:06.405211+00:00,143.12
2025-08-26T22:01:06.335060+00:00,143.23
2025-08-26T22:07:06.131395+00:00,143.09
2025-08-26T22:13:06.145799+00:00,143.08
2025-08-26T22:18:07.051483+00:00,143.27
2025-08-26T22:24:06.185484+00:00,143.10
2025-08-26T22:30:06.836744+00:00,143.02
2025-08-26T22:36:06.091027+00:00,143.06
2025-08-26T22:52:07.405910+00:00,143.01
2025-08-26T22:58:06.561850+00:00,143.10
2025-08-26T23:03:06.297003+00:00,143.21
2025-08-26T23:17:07.123751+00:00,143.27
2025-08-26T23:23:06.127392+00:00,143.20
2025-08-26T23:29:06.136450+00:00,143.17
2025-08-26T23:35:06.607583+00:00,142.99
2025-08-26T23:40:06.701555+00:00,142.93
2025-08-26T23:46:06.282121+00:00,142.92
2025-08-26T23:51:06.666546+00:00,142.85
2025-08-26T23:56:06.108465+00:00,142.96
2025-08-27T00:02:06.089632+00:00,142.84
2025-08-27T00:08:06.463414+00:00,142.73
2025-08-27T00:14:06.079402+00:00,142.78
2025-08-27T00:20:06.492138+00:00,142.83
2025-08-27T00:26:06.067958+00:00,142.81
2025-08-27T00:32:06.476452+00:00,142.73
2025-08-27T00:38:06.074396+00:00,142.96
2025-08-27T00:44:06.083039+00:00,142.88
2025-08-27T00:50:06.534110+00:00,142.62
2025-08-27T01:02:07.712406+00:00,142.55
2025-08-27T01:07:06.122356+00:00,142.37
2025-08-27T01:13:06.104926+00:00,142.56
2025-08-27T01:18:06.212723+00:00,142.48
2025-08-27T01:24:06.080423+00:00,142.63
2025-08-27T01:30:06.691724+00:00,142.73
2025-08-27T02:27:08.431813+00:00,143.11
2025-08-27T02:47:07.042258+00:00,143.16
2025-08-27T03:02:07.871631+00:00,143.15
2025-08-27T03:08:06.120539+00:00,143.04
2025-08-27T03:13:06.096347+00:00,143.02
2025-08-27T03:19:06.336708+00:00,142.96
2025-08-27T03:24:06.192015+00:00,142.75
2025-08-27T03:30:06.621327+00:00,142.97
2025-08-27T03:36:06.083718+00:00,143.17
2025-08-27T03:42:06.382373+00:00,143.26
2025-08-27T03:48:06.149826+00:00,143.48
2025-08-27T04:09:07.952940+00:00,143.21
2025-08-27T04:14:06.069087+00:00,143.21
2025-08-27T04:19:06.185607+00:00,143.21
2025-08-27T04:25:06.553769+00:00,143.21
2025-08-27T04:31:06.046816+00:00,143.21
2025-08-27T04:36:06.072785+00:00,143.21
